,20949,Mon,Tue,Wed,Thu,Fri,Sat,Sun,S_Day
2013-07-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-10,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-07-12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-07-13,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-07-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-17,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-07-19,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-07-20,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-07-21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-07-22,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-25,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-07-26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-07-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-07-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-07-29,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-30,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-08-02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-08-03,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-08-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-08-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-07,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-08-08,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-08-09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-08-10,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-08-11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-08-12,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-13,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-08-15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-08-16,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-08-17,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-08-18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-08-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-20,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-21,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-08-22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-08-23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-08-24,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-08-25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-08-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-27,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-28,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-08-29,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-08-30,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-08-31,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-09-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-09-02,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-03,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-09-06,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-09-07,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-09-08,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-09-09,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-12,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-09-13,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-09-14,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-09-15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-09-16,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-17,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-18,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-19,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-09-20,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-09-21,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-09-22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-09-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-24,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-09-27,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-09-28,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-09-30,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-01,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-10-03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-10-04,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-10-05,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-10-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-10-07,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-09,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-10-10,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-10-11,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-10-12,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-10-13,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-10-14,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-15,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-10-17,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-10-18,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-10-19,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-10-20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-10-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-10-24,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-10-25,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-10-26,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-10-27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-10-28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-29,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-10-31,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-11-01,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-11-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-11-03,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-11-04,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-05,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-06,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-11-07,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-11-08,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-11-09,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-11-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-11-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-13,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-11-14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-11-15,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-11-16,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-11-17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-11-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-19,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-11-21,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-11-22,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-11-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-11-24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-11-25,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-27,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-11-28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-11-29,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2013-11-30,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-12-01,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-12-02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-04,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-12-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-12-06,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-12-07,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-12-08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-12-09,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-11,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-12-12,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-12-13,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-12-14,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-12-16,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-17,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-18,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-12-19,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-12-20,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-12-21,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-12-22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-12-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-12-24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-12-25,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-12-26,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-12-27,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-12-28,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-12-29,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-12-30,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-31,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-01-02,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-01-03,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-01-04,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-01-05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-01-06,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-08,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-01-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-01-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-01-11,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-01-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-01-13,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-14,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-15,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-01-16,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-01-17,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-01-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-01-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-21,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-01-23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-01-24,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-01-25,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-01-26,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-01-27,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-28,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-29,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-01-30,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-01-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-02-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-02-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-02-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-02-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-02-08,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-02-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-11,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-12,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-02-13,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-02-14,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-02-15,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-02-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-02-17,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-19,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-02-20,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-02-21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-02-22,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-02-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-02-27,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-02-28,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-03-01,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-03-02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-03-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-03-06,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-03-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-03-08,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-03-10,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-03-13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-03-14,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-03-15,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-03-16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-03-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-18,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-19,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-03-20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-03-21,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-03-22,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-03-23,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-03-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-03-27,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-03-28,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-03-29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-03-30,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-03-31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-04-03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-04,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-04-05,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-04-06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-04-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-04-10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-11,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-04-12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-04-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-04-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-04-17,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-18,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-04-19,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-04-20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-04-21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-22,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-23,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-04-24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-25,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-04-26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-04-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-04-28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-29,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-05-01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-05-02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-05-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-05-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-05-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-07,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-05-08,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-05-09,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-05-10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-05-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-14,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-05-15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-05-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-05-17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-05-18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-05-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-20,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-05-23,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-05-24,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-05-25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-05-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
